user_id,age,location_country
74687,54.0,usa
80089,,usa
106674,,usa
123066,,usa
128408,57.0,usa
132007,,usa
135873,,usa
156988,,usa
176667,23.0,usa
6169,,usa
19362,34.0,usa
26143,,usa
44269,57.0,usa
44790,,usa
48153,31.0,usa
49358,,usa
49792,,usa
59179,,usa
83666,33.0,usa
86928,32.0,usa
101874,,usa
105382,,usa
108182,32.0,usa
111635,,canada
111733,,usa
113340,37.0,usa
119446,,canada
121405,,usa
124989,46.0,usa
135704,66.0,others
155808,,canada
162419,,usa
175205,,usa
194577,45.0,usa
194597,,usa
196885,,usa
202532,,usa
203805,,usa
209238,60.0,usa
218676,48.0,australia
224217,51.0,usa
227007,35.0,usa
238926,,canada
257591,39.0,usa
261784,,canada
262541,,canada
273587,60.0,others
278346,,usa
16507,23.0,usa
19681,44.0,usa
21202,67.0,usa
33970,36.0,canada
44535,20.0,usa
58091,28.0,usa
58467,,canada
61923,,usa
64683,54.0,usa
71226,52.0,usa
94474,35.0,usa
102921,,usa
104437,,canada
114996,,canada
115971,31.0,usa
125063,44.0,canada
126849,,canada
132377,,usa
132531,29.0,unitedkingdom
143597,,usa
144256,33.0,usa
144910,,usa
146083,29.0,usa
148613,,canada
148965,33.0,usa
156321,,usa
160035,27.0,usa
163533,48.0,canada
165420,31.0,canada
167906,25.0,usa
176170,,canada
176696,36.0,usa
184037,55.0,canada
221510,28.0,usa
229177,,usa
234647,32.0,canada
236097,,usa
240330,41.0,usa
247071,,canada
249725,,usa
250901,,usa
251691,32.0,usa
254224,,canada
268704,33.0,usa
269157,,usa
276521,17.0,canada
17184,23.0,others
32173,42.0,canada
45074,48.0,usa
47793,,usa
68809,,usa
90232,23.0,france
97847,,usa
99648,44.0,usa
105243,,usa
175068,33.0,usa
203618,,usa
223455,,usa
231357,23.0,usa
232820,25.0,usa
237429,46.0,usa
273599,40.0,canada
15213,23.0,usa
22418,,usa
25780,24.0,germany
46417,,usa
103733,16.0,usa
118590,,usa
149538,40.0,germany
170192,,germany
194771,,usa
199101,,usa
207991,,usa
226220,45.0,usa
233177,,usa
257559,,canada
64015,28.0,canada
154441,40.0,canada
261355,27.0,canada
269378,41.0,others
50951,20.0,usa
138381,,usa
176481,,canada
184484,19.0,usa
227529,,canada
18096,,usa
52894,,usa
52897,47.0,usa
53084,26.0,usa
60114,,usa
60874,,usa
70443,30.0,usa
84426,29.0,usa
99792,50.0,usa
113148,,usa
132874,,usa
174793,52.0,usa
207667,,usa
14271,,usa
107960,63.0,usa
141328,29.0,usa
163761,37.0,unitedkingdom
183869,43.0,unitedkingdom
204388,,canada
236255,50.0,usa
266331,59.0,usa
267680,,canada
219893,,usa
225271,,usa
252558,,usa
253952,37.0,usa
47782,,usa
61845,,usa
257197,,usa
14060,,usa
18649,55.0,others
95311,35.0,unitedkingdom
141109,28.0,others
159489,46.0,others
238301,33.0,unitedkingdom
271623,28.0,unitedkingdom
48647,,unitedkingdom
112673,34.0,unitedkingdom
185750,34.0,others
221672,28.0,unitedkingdom
240776,,unitedkingdom
21855,,usa
42798,15.0,usa
45064,,usa
86495,19.0,usa
89569,,usa
92494,14.0,usa
95758,33.0,usa
103801,,usa
107731,33.0,usa
121081,,usa
132290,32.0,usa
148185,14.0,usa
178969,28.0,usa
186697,12.0,usa
208507,,usa
258462,,usa
264674,62.0,usa
266481,82.0,usa
276024,49.0,unitedkingdom
24843,,usa
48033,,usa
79006,14.0,usa
127629,40.0,usa
216343,52.0,usa
6168,,usa
40885,26.0,usa
63360,29.0,usa
65814,32.0,germany
69466,19.0,usa
84033,20.0,others
110834,33.0,usa
114604,,usa
233697,31.0,usa
267568,24.0,usa
277619,25.0,usa
13191,57.0,usa
56623,36.0,usa
74792,,usa
79310,21.0,others
89192,34.0,others
100578,46.0,usa
141693,31.0,australia
167736,27.0,others
15128,22.0,others
100361,32.0,usa
142149,26.0,usa
171401,23.0,usa
205114,,usa
255259,,others
67995,30.0,others
181411,,usa
63833,36.0,usa
1113,22.0,usa
2183,,canada
12586,20.0,usa
12971,23.0,australia
14516,25.0,canada
14780,,unitedkingdom
17200,37.0,usa
21246,31.0,canada
22961,,usa
23848,31.0,usa
27996,24.0,usa
29123,39.0,usa
31614,,usa
37227,27.0,canada
41974,22.0,usa
43282,,canada
44216,28.0,canada
45033,41.0,usa
51962,,usa
55168,,canada
57556,36.0,usa
59554,42.0,usa
62486,36.0,usa
63643,24.0,usa
63964,,usa
64923,,usa
66109,22.0,canada
67354,30.0,usa
75154,47.0,canada
76264,51.0,usa
80121,24.0,usa
81353,32.0,usa
83616,54.0,usa
86882,,canada
88223,,usa
90783,,canada
94002,,usa
94123,43.0,usa
94814,,usa
95102,,usa
95518,51.0,usa
96660,,usa
98060,,usa
102719,27.0,usa
104158,39.0,canada
104508,26.0,others
106078,18.0,usa
109388,23.0,usa
113339,,canada
113649,35.0,usa
113699,,usa
117330,,usa
117950,,usa
127114,,usa
127755,38.0,canada
129238,,usa
130166,69.0,usa
130844,16.0,usa
133031,19.0,canada
133744,33.0,usa
133776,,usa
136791,34.0,usa
138167,,canada
138325,,canada
141385,29.0,canada
143124,,canada
143445,26.0,usa
147513,29.0,canada
150054,,usa
151800,25.0,usa
163612,,canada
165516,26.0,usa
167644,25.0,usa
170600,31.0,usa
172216,,canada
175512,31.0,usa
177971,50.0,usa
179885,31.0,usa
180364,26.0,usa
183335,32.0,usa
184137,,usa
186916,17.0,canada
190220,77.0,canada
193680,53.0,usa
198290,49.0,usa
204611,,canada
204733,45.0,canada
220316,24.0,canada
222819,,usa
224221,,usa
224626,30.0,usa
225223,30.0,canada
226566,39.0,usa
230630,,usa
232461,,usa
233028,32.0,usa
233154,23.0,usa
233534,51.0,canada
235745,24.0,usa
238292,24.0,canada
238890,30.0,usa
242752,24.0,canada
243120,,usa
244599,,usa
244874,29.0,usa
259906,,usa
260936,,canada
265622,38.0,usa
270070,35.0,usa
272002,31.0,usa
278552,26.0,usa
20149,53.0,usa
31441,,canada
33706,,usa
60967,43.0,usa
93398,,usa
96194,34.0,usa
99322,,usa
119223,,usa
131218,,usa
147307,48.0,usa
191093,,usa
242202,,usa
242631,,usa
254628,66.0,usa
1118,,usa
2853,,usa
6124,26.0,usa
58213,,usa
68473,42.0,usa
80954,,usa
84198,49.0,usa
93364,27.0,usa
98596,34.0,usa
115234,32.0,usa
148158,,usa
164583,23.0,usa
213197,33.0,usa
231501,37.0,usa
252785,34.0,usa
275050,,usa
276049,,usa
78411,,usa
5850,,usa
15641,,usa
19626,28.0,usa
20860,62.0,usa
48283,,usa
70603,,usa
81249,,canada
149985,34.0,usa
158705,,usa
163277,,others
170317,36.0,others
190422,35.0,usa
194633,26.0,others
203753,46.0,usa
208756,,usa
212752,37.0,usa
213143,,usa
226448,40.0,usa
239296,,usa
243544,23.0,usa
244283,,usa
249109,29.0,usa
253064,30.0,usa
278724,54.0,usa
174723,,usa
181165,39.0,usa
1535,69.0,usa
3739,,canada
4144,31.0,canada
4732,,usa
6285,70.0,canada
6392,,usa
7119,66.0,usa
8290,,usa
8937,37.0,usa
10067,61.0,others
11169,27.0,canada
11687,47.0,canada
13387,,usa
14454,,canada
18028,,usa
18311,,usa
20022,,canada
25916,24.0,usa
28763,29.0,usa
30865,,canada
31681,,unitedkingdom
32417,66.0,usa
33434,,usa
35134,,usa
41968,,usa
42181,53.0,usa
43190,,usa
43907,54.0,usa
44892,,canada
51364,40.0,canada
52968,33.0,usa
54783,30.0,usa
57291,,usa
64155,43.0,canada
70177,,usa
73532,34.0,usa
78589,,usa
79444,41.0,australia
84178,44.0,usa
86051,,usa
89062,,usa
90454,,canada
91869,,usa
92800,48.0,usa
92819,34.0,canada
95916,,canada
98263,35.0,canada
102812,,usa
103504,,usa
107649,26.0,usa
108914,,usa
108997,,usa
113044,,usa
115973,,usa
116931,24.0,usa
120411,33.0,usa
123051,28.0,usa
124158,26.0,usa
124321,,usa
125579,42.0,usa
125888,,usa
126881,26.0,usa
127537,,usa
128207,,usa
128403,,usa
128753,,usa
130014,,usa
135688,,usa
137953,31.0,usa
139183,,usa
143121,66.0,usa
144206,33.0,usa
145468,,usa
147734,,usa
151093,27.0,usa
151265,67.0,usa
152524,29.0,canada
152820,,usa
154742,,usa
155146,21.0,usa
156287,,canada
156479,62.0,usa
158525,,canada
159092,,germany
161892,32.0,canada
165763,,usa
167176,,usa
168263,,usa
172009,30.0,usa
172203,45.0,usa
172775,47.0,usa
175271,55.0,usa
177737,,usa
182414,25.0,usa
186678,,usa
190512,59.0,usa
191079,,usa
192820,,usa
193749,,usa
194645,35.0,canada
194739,,canada
195178,,canada
195247,18.0,unitedkingdom
196653,,usa
200593,,others
201259,,canada
202213,,usa
203742,64.0,others
203751,,usa
208152,47.0,usa
208187,,canada
212857,,usa
213886,49.0,canada
215026,,canada
215161,26.0,usa
215887,23.0,usa
217473,,usa
218809,44.0,usa
219260,49.0,usa
220441,,usa
222708,,usa
226026,71.0,canada
227886,,usa
232171,,usa
233309,34.0,usa
233315,,usa
233633,,usa
236146,,canada
239067,,usa
239623,42.0,usa
240252,63.0,usa
242214,,usa
251606,,canada
253405,27.0,usa
255161,25.0,usa
255487,,usa
256486,24.0,usa
258871,17.0,usa
259856,,usa
260388,23.0,usa
260621,48.0,usa
262679,,usa
264553,34.0,usa
267596,46.0,usa
269105,64.0,usa
270906,32.0,usa
277997,,usa
8168,,usa
21737,41.0,usa
68052,37.0,usa
80826,41.0,usa
146641,,usa
147138,17.0,unitedkingdom
168058,18.0,canada
184235,,usa
209262,45.0,usa
221960,,usa
243397,,usa
248131,36.0,usa
267162,32.0,usa
270263,62.0,canada
273376,36.0,usa
200993,25.0,others
2982,34.0,canada
23038,27.0,usa
66430,,usa
67918,,usa
70038,27.0,canada
70161,,canada
71102,23.0,unitedkingdom
78719,21.0,usa
105475,26.0,unitedkingdom
105645,28.0,others
107208,,canada
124684,,usa
140337,27.0,usa
166615,31.0,unitedkingdom
173314,50.0,usa
174625,32.0,usa
180392,29.0,usa
183978,,usa
215352,,usa
226394,31.0,canada
231490,16.0,usa
233826,,usa
237308,51.0,usa
254130,38.0,usa
254995,39.0,usa
260849,,usa
265707,,australia
3168,17.0,canada
3869,38.0,usa
5600,,usa
7507,24.0,canada
7887,23.0,usa
8188,,usa
9902,,usa
12289,,usa
16005,30.0,usa
19233,,usa
21550,,canada
21750,37.0,usa
22088,45.0,usa
22828,,canada
26182,30.0,usa
34597,53.0,canada
35953,37.0,usa
44910,,usa
69382,,usa
69597,,usa
73292,33.0,usa
73303,40.0,usa
76851,31.0,usa
77222,36.0,usa
88825,19.0,usa
89402,,usa
93386,55.0,usa
95881,,usa
96843,35.0,usa
104468,,canada
105987,,usa
108496,30.0,canada
111027,28.0,usa
111657,35.0,usa
114075,38.0,others
115783,33.0,usa
117328,,usa
149893,25.0,usa
150000,,usa
154543,29.0,usa
156144,23.0,usa
157123,,canada
166737,,usa
166934,51.0,germany
167192,,usa
172311,32.0,canada
172326,51.0,usa
178144,27.0,usa
182821,,usa
182931,32.0,canada
186457,33.0,others
196253,34.0,usa
197728,29.0,germany
200607,,canada
201557,,canada
204972,,germany
208095,,usa
210275,39.0,usa
211292,29.0,usa
220118,,germany
226215,31.0,usa
226961,,canada
231305,,canada
233392,51.0,canada
233931,49.0,usa
237660,,australia
242884,,canada
243996,,usa
247059,,usa
247336,20.0,usa
248003,,canada
250876,,canada
251391,30.0,usa
253622,37.0,others
254022,20.0,germany
259041,,canada
259399,34.0,usa
260406,28.0,usa
2250,,usa
2271,,usa
3944,,canada
7954,,usa
10630,23.0,usa
13231,,canada
21333,66.0,usa
23772,,usa
31436,,usa
35925,22.0,usa
36229,,usa
42718,50.0,usa
51982,39.0,usa
53186,,canada
55889,,unitedkingdom
59486,51.0,usa
64435,51.0,usa
73548,,usa
74051,39.0,usa
82414,56.0,usa
82431,,usa
82445,56.0,usa
89320,60.0,australia
97044,59.0,usa
100506,,usa
107911,39.0,usa
109084,44.0,usa
114649,33.0,usa
116000,43.0,others
128906,,usa
129019,,usa
132946,64.0,canada
133957,,usa
137495,,usa
138518,31.0,usa
145703,66.0,usa
150706,,usa
153336,60.0,usa
153682,33.0,usa
168169,,usa
173280,41.0,usa
176418,46.0,usa
182055,18.0,usa
184402,37.0,canada
190523,63.0,canada
197973,,usa
202174,50.0,usa
202648,,usa
206967,,usa
213312,47.0,usa
223291,,usa
223315,,usa
231672,,usa
233037,42.0,usa
234023,40.0,canada
240932,,canada
246201,,usa
255582,,canada
257554,,usa
262713,31.0,usa
263238,,usa
263357,,usa
265043,31.0,usa
265241,40.0,usa
275305,,usa
1040,,usa
12091,44.0,canada
19858,54.0,canada
27329,21.0,usa
27870,45.0,usa
27961,,usa
33563,40.0,usa
37045,45.0,others
38437,,usa
48424,49.0,usa
50970,,usa
78346,,usa
80288,,canada
91627,,canada
93098,,usa
97319,69.0,canada
107187,69.0,canada
118467,,usa
121719,25.0,usa
127620,43.0,usa
131559,,canada
138604,42.0,spain
146428,,canada
152169,,canada
152971,27.0,usa
161583,,usa
162596,30.0,usa
171025,,unitedkingdom
178029,,usa
179030,40.0,usa
185683,,canada
192302,,canada
193716,35.0,canada
202073,29.0,canada
204678,36.0,others
204719,,usa
213676,,usa
215627,,usa
227313,,usa
229041,,usa
231132,,usa
236409,47.0,usa
239626,52.0,usa
241062,,usa
243315,,usa
251398,25.0,usa
258795,27.0,canada
269229,,canada
270272,62.0,usa
277651,38.0,canada
278522,,usa
75307,25.0,usa
266867,,unitedkingdom
205745,,usa
1083,,usa
6652,41.0,usa
8712,,usa
11933,,usa
13164,33.0,usa
13428,,usa
27245,39.0,usa
29944,54.0,usa
31139,36.0,canada
33663,25.0,usa
44611,20.0,usa
46659,,usa
59209,41.0,canada
69252,,canada
93141,,canada
95364,35.0,usa
96869,28.0,spain
107972,,usa
111704,50.0,others
122825,,canada
131943,,unitedkingdom
133207,37.0,usa
138286,,usa
148660,,canada
165436,35.0,others
165806,57.0,unitedkingdom
203840,28.0,usa
221461,22.0,usa
229952,,usa
233923,29.0,usa
236113,25.0,canada
245489,,usa
262066,27.0,usa
262426,33.0,usa
262607,32.0,usa
265822,25.0,usa
274305,24.0,unitedkingdom
275274,47.0,usa
37250,43.0,usa
228391,34.0,usa
88320,30.0,usa
90731,29.0,usa
113212,52.0,usa
149909,22.0,others
230009,,australia
248539,,usa
252110,23.0,usa
176879,,usa
17590,16.0,usa
49025,,usa
31082,,others
59490,52.0,usa
168029,15.0,usa
169119,46.0,usa
40812,58.0,usa
229721,24.0,usa
45530,23.0,canada
102978,52.0,usa
218404,30.0,usa
68000,10.0,canada
177459,59.0,canada
56634,,usa
182157,30.0,usa
99638,32.0,usa
87129,,usa
219353,37.0,canada
276307,35.0,usa
15883,28.0,usa
49180,,usa
65935,,usa
80561,48.0,usa
91532,,usa
93161,,usa
134118,,usa
140424,38.0,usa
160881,,others
165268,73.0,usa
193904,,usa
201058,,usa
212802,51.0,usa
228128,,usa
236961,,usa
248772,,usa
278085,27.0,usa
6069,,usa
11638,,usa
15268,35.0,usa
15945,36.0,usa
35518,,usa
39572,,usa
52007,,usa
53790,,usa
66832,,usa
83090,39.0,usa
95362,23.0,usa
120665,59.0,usa
150508,,usa
155519,35.0,usa
158852,56.0,usa
161899,,unitedkingdom
171467,,others
175446,,usa
187931,,usa
202514,31.0,usa
210330,,usa
212909,,usa
230878,31.0,usa
251615,21.0,usa
258556,50.0,australia
267930,,usa
7523,35.0,usa
9876,,usa
14180,,usa
18671,,usa
34636,,usa
45136,25.0,usa
50063,,usa
52400,18.0,usa
57920,39.0,usa
68531,,usa
72875,,usa
102726,,usa
106848,,usa
115161,,usa
152474,,usa
171400,,usa
189492,22.0,usa
222978,40.0,usa
235872,,usa
242873,,usa
258291,17.0,canada
258588,55.0,usa
276273,,others
257,,canada
79709,51.0,usa
139273,34.0,others
257991,,usa
60586,34.0,unitedkingdom
158864,26.0,usa
272,20.0,usa
91576,31.0,unitedkingdom
117700,39.0,canada
138975,44.0,usa
188359,,usa
221717,,usa
263099,,usa
62561,,usa
225248,19.0,usa
32764,24.0,australia
35599,31.0,usa
36839,33.0,usa
55244,,others
84902,36.0,usa
92316,19.0,usa
102099,,usa
212740,,usa
228073,32.0,usa
232295,,usa
250932,27.0,usa
268419,40.0,usa
269940,29.0,usa
174830,,usa
196648,,usa
244172,57.0,usa
263300,51.0,usa
273,,usa
85018,,usa
278,21.0,usa
289,15.0,usa
232597,,usa
291,,usa
21192,28.0,usa
26490,52.0,usa
48510,,usa
191446,,canada
192096,,usa
300,,usa
26586,60.0,usa
34501,46.0,usa
36413,32.0,others
60977,,usa
70401,23.0,usa
82003,,others
107510,27.0,others
108444,47.0,canada
110317,22.0,usa
116744,32.0,usa
138425,48.0,usa
158925,71.0,usa
190492,,usa
201575,31.0,usa
208633,,canada
238415,,usa
240906,,canada
131178,,canada
200245,,usa
261773,,others
97232,55.0,usa
278257,41.0,usa
194758,37.0,usa
22676,31.0,usa
85510,43.0,usa
104862,,usa
121176,62.0,usa
206573,,usa
255305,56.0,usa
302,53.0,usa
112231,44.0,australia
18366,33.0,usa
56028,39.0,others
73045,18.0,canada
75809,27.0,usa
84715,22.0,usa
84820,,usa
119583,19.0,usa
198314,,usa
240743,32.0,usa
245237,42.0,canada
252227,25.0,usa
273841,28.0,canada
310,26.0,spain
106807,25.0,spain
313,,usa
323,23.0,usa
326,,australia
13604,51.0,usa
142103,36.0,usa
194174,30.0,usa
205179,,germany
332,59.0,usa
5296,34.0,usa
16599,33.0,usa
36759,28.0,usa
45107,,usa
46541,,canada
47396,,usa
50748,,usa
53446,41.0,usa
54167,50.0,usa
56341,19.0,usa
59894,,usa
77500,,usa
94942,34.0,usa
100274,,canada
103191,47.0,usa
118127,49.0,usa
118172,,usa
121868,60.0,usa
122186,,usa
128579,,usa
143353,51.0,usa
143743,,usa
154583,,usa
156605,,canada
164870,28.0,spain
172089,,usa
174714,25.0,usa
192088,,canada
200250,,canada
201701,,usa
207370,38.0,usa
208667,40.0,usa
214205,,usa
215803,,canada
216432,60.0,usa
221690,,usa
221917,,usa
231227,,usa
244570,22.0,usa
252529,,canada
252909,,usa
260803,59.0,usa
273473,30.0,canada
276121,,usa
334,27.0,others
79950,27.0,others
88620,27.0,others
257472,31.0,others
337,17.0,spain
76148,28.0,spain
156765,24.0,spain
186736,,spain
229506,23.0,spain
339,20.0,others
1161,,usa
41272,31.0,usa
44432,,usa
84135,52.0,usa
223889,30.0,usa
18745,,canada
28877,68.0,usa
76821,23.0,usa
91491,26.0,others
112169,18.0,usa
137068,57.0,others
177186,42.0,usa
195898,,usa
206691,28.0,usa
206755,29.0,usa
220089,,usa
230180,33.0,usa
236728,,usa
267700,,usa
345,27.0,usa
214434,,usa
356,,usa
66960,,others
74689,39.0,usa
100783,44.0,usa
172382,44.0,unitedkingdom
265685,,usa
267778,47.0,usa
278586,63.0,usa
361,25.0,spain
71981,30.0,spain
80603,31.0,spain
113200,47.0,spain
125376,28.0,spain
127357,30.0,spain
234534,23.0,spain
362,63.0,canada
128652,,canada
151558,54.0,canada
125540,60.0,usa
188270,28.0,unitedkingdom
372,22.0,germany
14525,31.0,germany
41227,40.0,germany
54731,28.0,others
55331,35.0,germany
61494,,germany
84619,44.0,germany
125442,20.0,germany
245729,38.0,germany
276994,25.0,others
376,35.0,usa
14281,,usa
22396,,usa
33193,,usa
68683,,usa
69903,53.0,usa
70493,,usa
72968,45.0,usa
83382,,usa
87108,43.0,usa
92566,45.0,usa
95131,61.0,usa
98669,,usa
116191,39.0,usa
128727,45.0,usa
137535,53.0,canada
139038,,usa
155075,,usa
168749,46.0,usa
173343,,usa
181532,,usa
192707,,usa
201049,,usa
220564,28.0,usa
242220,,usa
266092,,usa
270758,,usa
57002,,usa
62239,9.0,canada
67921,,usa
101816,9.0,usa
129494,14.0,usa
134782,,canada
6135,,usa
25760,26.0,usa
32135,14.0,usa
34600,37.0,canada
44467,29.0,usa
45782,64.0,usa
55243,63.0,usa
55458,44.0,usa
58708,49.0,usa
62457,,usa
65419,15.0,usa
72296,33.0,usa
89653,54.0,usa
101141,57.0,usa
110361,29.0,usa
117068,27.0,usa
123055,,usa
124720,36.0,usa
126030,24.0,usa
133205,29.0,usa
134839,57.0,usa
138761,47.0,usa
151655,57.0,usa
152963,54.0,usa
155287,51.0,unitedkingdom
189012,41.0,usa
194364,40.0,usa
211232,38.0,usa
217701,39.0,others
218514,27.0,usa
224528,32.0,unitedkingdom
233261,,usa
236866,43.0,usa
241697,36.0,usa
243008,33.0,usa
247788,41.0,usa
253773,28.0,usa
256238,26.0,usa
256487,48.0,usa
274881,33.0,others
278800,45.0,usa
22229,,usa
143049,,usa
175243,,usa
239642,,canada
247887,27.0,others
15626,,others
70487,42.0,usa
118993,,usa
159564,33.0,others
192544,27.0,others
194877,30.0,usa
223161,,usa
251984,,usa
267140,43.0,usa
2041,,usa
13763,,usa
15171,,canada
94897,29.0,usa
105974,,usa
121558,,usa
228896,22.0,usa
272052,53.0,usa
13280,65.0,usa
20622,,canada
23948,83.0,usa
43896,,usa
60914,,usa
61700,,usa
73603,56.0,usa
85268,36.0,usa
114722,22.0,usa
119488,41.0,usa
124574,37.0,usa
138641,,usa
152020,,usa
159754,60.0,usa
164367,,usa
170368,51.0,usa
172580,,usa
198585,34.0,usa
211770,23.0,usa
219609,37.0,usa
226891,,usa
241641,,usa
241952,54.0,usa
259922,,usa
50011,,usa
104337,,usa
162439,37.0,germany
178471,,usa
200487,26.0,canada
230641,,usa
241861,55.0,usa
29419,,usa
221186,41.0,usa
23933,43.0,usa
115717,,usa
150327,,others
254919,,usa
83680,27.0,usa
96764,,canada
102431,24.0,unitedkingdom
106417,,usa
109519,32.0,usa
127122,,usa
136215,43.0,usa
143965,31.0,usa
149403,45.0,usa
168205,44.0,usa
169476,31.0,usa
175794,32.0,usa
238757,45.0,usa
240650,,usa
250502,44.0,usa
256248,,canada
256713,49.0,others
269781,35.0,usa
273603,40.0,canada
104103,,usa
112313,,usa
136551,36.0,usa
154633,30.0,usa
222914,29.0,usa
234406,,spain
254707,42.0,usa
129563,,usa
274709,10.0,usa
213866,9.0,canada
272897,,usa
39928,,canada
40893,55.0,usa
47900,,usa
53027,,usa
54512,47.0,usa
100497,54.0,usa
120733,41.0,others
151216,,usa
171107,,usa
176094,22.0,usa
243186,,usa
255625,53.0,usa
264955,,usa
89128,,usa
6671,54.0,usa
16805,47.0,usa
35598,,usa
79150,,usa
108261,66.0,usa
154223,50.0,usa
165215,37.0,usa
170847,,usa
176074,63.0,usa
194177,33.0,usa
208236,30.0,usa
233112,40.0,usa
44280,25.0,usa
45416,48.0,usa
20266,51.0,usa
3569,,usa
47891,38.0,usa
59133,27.0,usa
75018,,usa
83208,,usa
88481,48.0,usa
108773,57.0,others
135143,,usa
163754,,usa
166812,18.0,others
231847,51.0,usa
245750,,usa
5273,,usa
29690,,usa
41980,17.0,canada
164056,17.0,usa
9174,37.0,usa
14230,30.0,usa
40939,25.0,usa
44002,,usa
44421,23.0,canada
55251,26.0,canada
56323,,canada
86276,16.0,others
94688,,canada
95554,36.0,usa
97318,35.0,usa
110785,30.0,usa
116676,47.0,canada
117196,,usa
139902,,unitedkingdom
173508,26.0,usa
175235,44.0,usa
180458,,canada
188796,,canada
208251,35.0,usa
275074,41.0,usa
13646,29.0,usa
48342,18.0,usa
50303,37.0,usa
61915,,usa
75096,28.0,usa
75292,20.0,usa
99169,61.0,unitedkingdom
122782,38.0,usa
124127,,france
124375,19.0,usa
125178,31.0,others
125840,38.0,usa
129444,30.0,usa
144943,,usa
148226,34.0,australia
152723,29.0,usa
153865,,usa
154004,17.0,usa
187626,28.0,unitedkingdom
257532,24.0,usa
269499,15.0,usa
271533,34.0,usa
58489,24.0,others
274385,46.0,canada
44190,50.0,usa
269009,16.0,unitedkingdom
80157,19.0,others
268022,52.0,usa
165503,17.0,others
387,17.0,usa
148966,35.0,usa
10924,20.0,usa
26616,20.0,usa
30168,,usa
75595,35.0,others
95525,46.0,unitedkingdom
245874,25.0,others
262642,20.0,usa
7079,,usa
16908,55.0,usa
19648,27.0,usa
31404,,usa
31692,33.0,usa
38618,38.0,canada
52691,,usa
60029,42.0,canada
68126,49.0,usa
82587,,canada
93355,,usa
102780,,usa
149194,,usa
167865,,canada
176679,41.0,canada
220841,,usa
251017,35.0,usa
275481,64.0,usa
12680,20.0,usa
1559,,unitedkingdom
15890,,usa
22274,,usa
26377,,usa
48503,28.0,usa
55454,32.0,usa
55787,,usa
57621,,usa
60253,,usa
74825,38.0,australia
87007,53.0,usa
92020,,usa
105576,,usa
121417,,usa
125332,47.0,unitedkingdom
133272,45.0,usa
136782,15.0,unitedkingdom
163186,,usa
171454,,usa
174190,43.0,usa
174993,,usa
189403,33.0,canada
229160,,usa
264760,,usa
266589,,canada
268026,39.0,usa
268489,51.0,usa
274142,54.0,canada
28181,,usa
72785,39.0,usa
80503,27.0,usa
88416,,usa
4059,,usa
4938,30.0,usa
5638,,usa
6670,54.0,usa
11053,,others
14966,,usa
16631,,usa
18629,41.0,usa
21141,18.0,usa
23896,75.0,usa
26025,,usa
27557,51.0,usa
28884,38.0,canada
51924,,canada
54808,32.0,others
62887,46.0,usa
67270,,canada
74517,,usa
75281,58.0,usa
79563,,usa
80841,51.0,usa
